"artist","track","line","lyric"
"Luke Bryan","Knockin' Boots",30,"Small town nights need both ends burnin'"
"Luke Bryan","Knockin' Boots",31,"Shades need drawin', hearts need fallin'"
"Luke Bryan","Knockin' Boots",32,"Boots need knockin', knockin' boots"
"Luke Bryan","Knockin' Boots",33,"Knockin' boots, girl, me and you"
"Luke Bryan","Knockin' Boots",34,"Doors need shuttin'"
"Luke Bryan","Knockin' Boots",35,"Lights need cuttin'"
"Luke Bryan","Knockin' Boots",36,"Lips need lockin'"
"Luke Bryan","Knockin' Boots",37,"Boots need knockin'"
"Luke Bryan","Knockin' Boots",38,"And birds need bees and ice needs whiskey"
"Luke Bryan","Knockin' Boots",39,"Boys like me need the girls like you to kiss me""Fishin' in the Dark"" needs Nitty Gritty"
"Luke Bryan","Knockin' Boots",40,"Under that pale moon"
"Luke Bryan","Knockin' Boots",41,"Sweet tea needs that sugar stirrin'"
"Luke Bryan","Knockin' Boots",42,"Small town nights need both ends burnin'"
"Luke Bryan","Knockin' Boots",43,"Shades need drawin', hearts need fallin'"
"Luke Bryan","Knockin' Boots",44,"Boots need knockin', knockin' boots"
"Luke Bryan","Knockin' Boots",45,"Mmm, knockin' boots, me and you, oh"
"Luke Bryan","Knockin' Boots",46,"Knockin' boots"
"Panic! At The Disco","Hey Look Ma, I Made It",1,"All my life, been hustlin', and tonight is my appraisal'Cause I'm a hooker sellin' songs, and my pimp's a record label"
"Panic! At The Disco","Hey Look Ma, I Made It",2,"This world is full of demons, stocks and bonds and bible traders"
"Panic! At The Disco","Hey Look Ma, I Made It",3,"So I do the deed, get up and leave, a climber and a sadist, yeah"
"Panic! At The Disco","Hey Look Ma, I Made It",4,"Are you ready for the sequel?"
"Panic! At The Disco","Hey Look Ma, I Made It",5,"Ain't ready for the latest?"
"Panic! At The Disco","Hey Look Ma, I Made It",6,"In the garden of evil"
"Panic! At The Disco","Hey Look Ma, I Made It",7,"I'm gonna be the greatest"
"Panic! At The Disco","Hey Look Ma, I Made It",8,"In a golden cathedral"
"Panic! At The Disco","Hey Look Ma, I Made It",9,"I'll be praying for the faithless"
"Panic! At The Disco","Hey Look Ma, I Made It",10,"And if you lose, boo-hoo"
"Panic! At The Disco","Hey Look Ma, I Made It",11,"Hey look ma, I made it, hey look ma, I made it"
"Panic! At The Disco","Hey Look Ma, I Made It",12,"Everything's comin' up aces, aces"
"Panic! At The Disco","Hey Look Ma, I Made It",13,"If it's a dream, don't wake me, don't wake me"
"Panic! At The Disco","Hey Look Ma, I Made It",14,"I said, “Hey look ma, I made it”"
"Panic! At The Disco","Hey Look Ma, I Made It",15,"Friends are happy for me or they're honeysuckle phonies"
"Panic! At The Disco","Hey Look Ma, I Made It",16,"Then they celebrate my medals or they wanna take my trophies"
"Panic! At The Disco","Hey Look Ma, I Made It",17,"Some are loyal soldiers while these other thorns are rosy"
"Panic! At The Disco","Hey Look Ma, I Made It",18,"And if you never know who you can trust, then trust me, you'll be lonely, oh"
"Panic! At The Disco","Hey Look Ma, I Made It",19,"Are you ready for the sequel?"
"Panic! At The Disco","Hey Look Ma, I Made It",20,"Ain't you ready for the latest?"
"Panic! At The Disco","Hey Look Ma, I Made It",21,"In the garden of evil"
"Panic! At The Disco","Hey Look Ma, I Made It",22,"I'm gonna be the greatest"
"Panic! At The Disco","Hey Look Ma, I Made It",23,"In a golden cathedral"
"Panic! At The Disco","Hey Look Ma, I Made It",24,"I'll be praying for the faithless"
"Panic! At The Disco","Hey Look Ma, I Made It",25,"And if you lose, boo-hoo"
"Panic! At The Disco","Hey Look Ma, I Made It",26,"Hey look ma, I made it"
"Panic! At The Disco","Hey Look Ma, I Made It",27,"Hey look ma, I made it"
"Panic! At The Disco","Hey Look Ma, I Made It",28,"Everything's comin' up aces, aces"
"Panic! At The Disco","Hey Look Ma, I Made It",29,"If it's a dream, don't wake me, don't wake me"
"Panic! At The Disco","Hey Look Ma, I Made It",30,"I said, “Hey look ma, I made it, I made it”"
"Panic! At The Disco","Hey Look Ma, I Made It",31,"I said, “Hey look ma, I made it, I made it”I see it, I want it, I take it, take it"
"Panic! At The Disco","Hey Look Ma, I Made It",32,"If it's a dream, don't wake me, don't wake me"
"Panic! At The Disco","Hey Look Ma, I Made It",33,"I said, “Hey look ma, I made it”"
"Panic! At The Disco","Hey Look Ma, I Made It",34,"(Mama best believe it, Mama best believe it)"
"Panic! At The Disco","Hey Look Ma, I Made It",35,"Hey look ma, I made it"
"Panic! At The Disco","Hey Look Ma, I Made It",36,"(Think I must be dreamin', wide awake and dreamin')"
"Panic! At The Disco","Hey Look Ma, I Made It",37,"Hey look ma, I made it"
"Panic! At The Disco","Hey Look Ma, I Made It",38,"(Mama best believe it, Mama best believe it)"
"Panic! At The Disco","Hey Look Ma, I Made It",39,"Hey look ma, I made it"
"Panic! At The Disco","Hey Look Ma, I Made It",40,"(Think I must be dreamin')"
"Panic! At The Disco","Hey Look Ma, I Made It",41,"Hey look ma, I made it"
"Rod Wave","Heart On Ice",1,"Speaker"
"Rod Wave","Heart On Ice",2,"Bangerz"
"Rod Wave","Heart On Ice",3,"Look, uh, look"
"Rod Wave","Heart On Ice",4,"Heart been broke so many times I don't know what to believe"
"Rod Wave","Heart On Ice",5,"Mama say it's my fault, it's my fault, I wear my heart on my sleeve"
"Rod Wave","Heart On Ice",6,"Think it's best I put my heart on ice, heart on ice 'cause I can't breathe"
"Rod Wave","Heart On Ice",7,"I'ma put my heart on ice, heart on ice, it's gettin' the best of me"
"Rod Wave","Heart On Ice",8,"While in the cell with Lil' Hakeem, after I slapped him I had told him""I don't know how you get down with them clowns but I'm a soldier""No one could understand, I had way too much aggression"
"Rod Wave","Heart On Ice",9,"That built over the years from my abandoned adolescence"
"Rod Wave","Heart On Ice",10,"See I done been lied to, backstabbed, and heartbroken"
"Rod Wave","Heart On Ice",11,"I wanted to cry but I was too afraid to open"
"Rod Wave","Heart On Ice",12,"Prayin' one day I'd find a peace of mind by the ocean"
"Rod Wave","Heart On Ice",13,"I spent all my time committing crimes to get closer"
"Rod Wave","Heart On Ice",14,"While at my nana house I play the couch, starin' at the ceiling"
"Rod Wave","Heart On Ice",15,"Tryin' not to get in my feelings"
"Rod Wave","Heart On Ice",16,"Thinkin' of a way I could make these millions"
"Rod Wave","Heart On Ice",17,"Maybe that'll take this pain away and clear up all these rainy days, yeah"
"Rod Wave","Heart On Ice",18,"Heart been broke so many times I don't know what to believe"
"Rod Wave","Heart On Ice",19,"Mama say it's my fault, it's my fault, I wear my heart on my sleeve"
"Rod Wave","Heart On Ice",20,"Think it's best I put my heart on ice, heart on ice 'cause I can't breathe"
"Rod Wave","Heart On Ice",21,"I'ma put my heart on ice, heart on ice, it's gettin' the best of me"
"Rod Wave","Heart On Ice",22,"Yeah, yeah"
"Rod Wave","Heart On Ice",23,"Yeah, yeah"
"Rod Wave","Heart On Ice",24,"Yeah, yeah, yeah"
"Rod Wave","Heart On Ice",25,"Yeah, yeah"
"Rod Wave","Heart On Ice",26,"Brrt"
"Taylor Swift","Lover",1,"We could leave the Christmas lights up 'til January"
"Taylor Swift","Lover",2,"And this is our place, we make the rules"
"Taylor Swift","Lover",3,"And there's a dazzling haze, a mysterious way about you, dear"
"Taylor Swift","Lover",4,"Have I known you 20 seconds or 20 years?"
"Taylor Swift","Lover",5,"Can I go where you go?"
"Taylor Swift","Lover",6,"Can we always be this close?"
"Taylor Swift","Lover",7,"Forever and ever, ah"
"Taylor Swift","Lover",8,"Take me out, and take me home"
"Taylor Swift","Lover",9,"You're my, my, my, my lover"
"Taylor Swift","Lover",10,"We could let our friends crash in the living room"
"Taylor Swift","Lover",11,"This is our place, we make the call"
"Taylor Swift","Lover",12,"And I'm highly suspicious that everyone who sees you wants you"
"Taylor Swift","Lover",13,"I've loved you three summers now, honey, but I want 'em all"
"Taylor Swift","Lover",14,"Can I go where you go?"
"Taylor Swift","Lover",15,"Can we always be this close?"
"Taylor Swift","Lover",16,"Forever and ever, ah"
"Taylor Swift","Lover",17,"Take me out, and take me home (Forever and ever)"
"Taylor Swift","Lover",18,"You're my, my, my, my lover"
"Taylor Swift","Lover",19,"Ladies and gentlemen, will you please stand?"
"Taylor Swift","Lover",20,"With every guitar string scar on my hand"
"Taylor Swift","Lover",21,"I take this magnetic force of a man to be my lover"
"Taylor Swift","Lover",22,"My heart's been borrowed and yours has been blue"
"Taylor Swift","Lover",23,"All's well that ends well to end up with you"
"Taylor Swift","Lover",24,"Swear to be overdramatic and true to my lover"
"Taylor Swift","Lover",25,"And you'll save all your dirtiest jokes for me"
"Taylor Swift","Lover",26,"And at every table, I'll save you a seat, lover"
"Taylor Swift","Lover",27,"Can I go where you go?"
"Taylor Swift","Lover",28,"Can we always be this close?"
"Taylor Swift","Lover",29,"Forever and ever, ah"
"Taylor Swift","Lover",30,"Take me out, and take me home (Forever and ever)"
"Taylor Swift","Lover",31,"You're my, my, my, my"
"Taylor Swift","Lover",32,"Oh, you're my, my, my, my"
"Taylor Swift","Lover",33,"Darling, you're my, my, my, my lover"
"Ariana Grande","Thank U, Next",1,"Thought I'd end up with Sean"
"Ariana Grande","Thank U, Next",2,"But he wasn't a match"
"Ariana Grande","Thank U, Next",3,"Wrote some songs about Ricky"
"Ariana Grande","Thank U, Next",4,"Now I listen and laugh"
"Ariana Grande","Thank U, Next",5,"Even almost got married"
"Ariana Grande","Thank U, Next",6,"And for Pete, I'm so thankful"
"Ariana Grande","Thank U, Next",7,"Wish I could say, ""Thank you"" to Malcolm"
"Ariana Grande","Thank U, Next",8,"'Cause he was an angel"
"Ariana Grande","Thank U, Next",9,"One taught me love"
"Ariana Grande","Thank U, Next",10,"One taught me patience"
"Ariana Grande","Thank U, Next",11,"And one taught me pain"
"Ariana Grande","Thank U, Next",12,"Now, I'm so amazing"
"Ariana Grande","Thank U, Next",13,"Say I've loved and I've lost"
"Ariana Grande","Thank U, Next",14,"But that's not what I see"
"Ariana Grande","Thank U, Next",15,"So, look what I got"
"Ariana Grande","Thank U, Next",16,"Look what you taught me"
"Ariana Grande","Thank U, Next",17,"And for that, I say"
"Ariana Grande","Thank U, Next",18,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",19,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",20,"Thank you, next"
"Ariana Grande","Thank U, Next",21,"I'm so fuckin' grateful for my ex"
"Ariana Grande","Thank U, Next",22,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",23,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",24,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",25,"I'm so fuckin'—"
"Ariana Grande","Thank U, Next",26,"Spend more time with my friends"
"Ariana Grande","Thank U, Next",27,"I ain't worried 'bout nothin'Plus, I met someone else"
"Ariana Grande","Thank U, Next",28,"We havin' better discussions"
"Ariana Grande","Thank U, Next",29,"I know they say I move on too fast"
"Ariana Grande","Thank U, Next",30,"But this one gon' last"
"Ariana Grande","Thank U, Next",31,"'Cause her name is Ari"
"Ariana Grande","Thank U, Next",32,"And I'm so good with that (So good with that)"
"Ariana Grande","Thank U, Next",33,"She taught me love (Love)"
"Ariana Grande","Thank U, Next",34,"She taught me patience (Patience)"
"Ariana Grande","Thank U, Next",35,"How she handles pain (Pain)"
"Ariana Grande","Thank U, Next",36,"That shit's amazing (Yeah, she's amazing)"
"Ariana Grande","Thank U, Next",37,"I've loved and I've lost (Yeah, yeah)"
"Ariana Grande","Thank U, Next",38,"But that's not what I see (Yeah, yeah)"
"Ariana Grande","Thank U, Next",39,"'Cause look what I've found (Yeah, yeah)"
"Ariana Grande","Thank U, Next",40,"Ain't no need for searching, and for that, I say"
"Ariana Grande","Thank U, Next",41,"Thank you, next (Thank you, next)"
"Ariana Grande","Thank U, Next",42,"Thank you, next (Thank you, next)"
"Ariana Grande","Thank U, Next",43,"Thank you, next (Thank you)"
"Ariana Grande","Thank U, Next",44,"I'm so fuckin' grateful for my ex"
"Ariana Grande","Thank U, Next",45,"Thank you, next (Thank you, next)"
"Ariana Grande","Thank U, Next",46,"Thank you, next (Said thank you, next)"
"Ariana Grande","Thank U, Next",47,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",48,"I'm so fuckin' grateful for my ex"
"Ariana Grande","Thank U, Next",49,"Thank you, next"
"Ariana Grande","Thank U, Next",50,"Thank you, next"
"Ariana Grande","Thank U, Next",51,"Thank you, next"
"Ariana Grande","Thank U, Next",52,"I'm so fuckin'—"
"Ariana Grande","Thank U, Next",53,"One day I'll walk down the aisle"
"Ariana Grande","Thank U, Next",54,"Holding hands with my mama"
"Ariana Grande","Thank U, Next",55,"I'll be thanking my dad"
"Ariana Grande","Thank U, Next",56,"'Cause she grew from the drama"
"Ariana Grande","Thank U, Next",57,"Only wanna do it once, real bad"
"Ariana Grande","Thank U, Next",58,"Gon' make that shit last"
"Ariana Grande","Thank U, Next",59,"God forbid something happens"
"Ariana Grande","Thank U, Next",60,"Least this song is a smash (Song is a smash)"
"Ariana Grande","Thank U, Next",61,"I've got so much love (Love)"
"Ariana Grande","Thank U, Next",62,"Got so much patience (Patience)"
"Ariana Grande","Thank U, Next",63,"And I've learned from the pain (Pain)"
"Ariana Grande","Thank U, Next",64,"I turned out amazing (Turned out amazing)"
"Ariana Grande","Thank U, Next",65,"Say I've loved and I've lost (Yeah, yeah)"
"Ariana Grande","Thank U, Next",66,"But that's not what I see (Yeah, yeah)"
"Ariana Grande","Thank U, Next",67,"'Cause look what I've found (Yeah, yeah)"
"Ariana Grande","Thank U, Next",68,"Ain't no need for searching"
"Ariana Grande","Thank U, Next",69,"And for that, I say"
"Ariana Grande","Thank U, Next",70,"Thank you, next (Thank you, next)"
"Ariana Grande","Thank U, Next",71,"Thank you, next (Thank you, next)"
"Ariana Grande","Thank U, Next",72,"Thank you, next"
"Ariana Grande","Thank U, Next",73,"I'm so fuckin' grateful for my ex"
"Ariana Grande","Thank U, Next",74,"Thank you, next (Thank you, next)"
"Ariana Grande","Thank U, Next",75,"Thank you, next (Said thank you, next)"
"Ariana Grande","Thank U, Next",76,"Thank you, next (Next)"
"Ariana Grande","Thank U, Next",77,"I'm so fuckin' grateful for my ex"
"Ariana Grande","Thank U, Next",78,"Thank you, next"
"Ariana Grande","Thank U, Next",79,"Thank you, next"
"Ariana Grande","Thank U, Next",80,"Thank you, next"
"Ariana Grande","Thank U, Next",81,"Yeah, yee"
"Ariana Grande","Thank U, Next",82,"Thank you, next"
"Ariana Grande","Thank U, Next",83,"Thank you, next"
"Ariana Grande","Thank U, Next",84,"Thank you, next"
"Ariana Grande","Thank U, Next",85,"Yeah, yee"
"City Girls","Act Up",1,"(Earl on the beat)"
"City Girls","Act Up",2,"Real ass bitch, give a fuck 'bout a nigga"
"City Girls","Act Up",3,"Big Birkin bag, hold five, six figures"
"City Girls","Act Up",4,"Stripes on my ass so he call this pussy Tigger"
"City Girls","Act Up",5,"Fuckin' on a scammin' ass, rich ass nigga"
"City Girls","Act Up",6,"Same group of bitches, ain't no adding to the picture"
"City Girls","Act Up",7,"Drop a couple racks, watch this ass get bigger"
"City Girls","Act Up",8,"Drinkin' on liquor, and I'm lookin' at your nigga"
"City Girls","Act Up",9,"If his money right, he can eat it like a Snicker"
"City Girls","Act Up",10,"I ain't got time for you fake ass hoes"
"City Girls","Act Up",11,"Talkin' all loud in them fake ass clothes"
"City Girls","Act Up",12,"Fake ass shoes match that fake ass gold"
"City Girls","Act Up",13,"I'm the realest bitch ever to you snake ass hoes"
"City Girls","Act Up",14,"Act up, you can get snatched up"
"City Girls","Act Up",15,"Act up, you can get snatched up"
"City Girls","Act Up",16,"Act up, you can get snatched up"
"City Girls","Act Up",17,"Dirty ass nails, baby girl, you need to back up"
"City Girls","Act Up",18,"It's Yung Miami, and I came to run my sack up (Yup)"
"City Girls","Act Up",19,"Tired ass hoes on my page tryna track us (Ha)"
"City Girls","Act Up",20,"Brand new chain, City Girls goin' Platinum (Facts)"
"City Girls","Act Up",21,"I keep a baby Glock, I ain't fightin' with no random, period (Period)"
"City Girls","Act Up",22,"You bitches weak, is you serious? (Haha)"
"City Girls","Act Up",23,"I let him taste the pussy, now he actin' all delirious (Ow)"
"City Girls","Act Up",24,"Did the dash in the Rover like it's Fast and Furious"
"City Girls","Act Up",25,"She see my number in his phone, now you actin' curious (Bitch)"
"City Girls","Act Up",26,"He gon' buy me Gucci if I ask for it (Yup)"
"City Girls","Act Up",27,"He a classy nigga rockin' Tom Ford (Classy)"
"City Girls","Act Up",28,"I bet your lil' sister wanna look like me (Lil' bitch)"
"City Girls","Act Up",29,"I bet your lil' brother wanna fuck on me"
"City Girls","Act Up",30,"Hood bitch, good pussy, I ain't average"
"City Girls","Act Up",31,"Um, he can't come around without that cabbage (Nah)"
"City Girls","Act Up",32,"Um, pop a pussy bitch quick, like a bubblegum"
"City Girls","Act Up",33,"I ain't never worry, I just deal with it for fun"
"City Girls","Act Up",34,"Act up, you can get snatched up"
"City Girls","Act Up",35,"Act up, you can get snatched up"
"City Girls","Act Up",36,"Act up, you can get snatched up"
"City Girls","Act Up",37,"Dirty ass nails, baby girl, you need to back up"
"City Girls","Act Up",38,"JT on the track, and you know I'm 'bout my paper"
"City Girls","Act Up",39,"Pussy sweet, pussy tight, so he called it Lifesaver"
"City Girls","Act Up",40,"If your ass a broke nigga, hell nah, I can't date ya"
"City Girls","Act Up",41,"If your ass a rich nigga, I'ma fuck ya 'til you ain't one"
"City Girls","Act Up",42,"If that nigga a scammer, I'm turnin' to a dancer (Yup)"
"City Girls","Act Up",43,"I make it clap like he got the right answer"
"City Girls","Act Up",44,"Sit on it with manners, get it harder than a hammer"
"City Girls","Act Up",45,"He wanna freak, pussy pink, breast cancer"
"City Girls","Act Up",46,"Oh, you like big butts, well I like big bucks"
"City Girls","Act Up",47,"I don't care about your chain, nigga, or your big truck (Nah)"
"City Girls","Act Up",48,"Yeah, I know you gettin' it, but is you spendin' it?"
"City Girls","Act Up",49,"Give a fuck what a nigga got if he ain't givin' it"
"City Girls","Act Up",50,"Ba-badass bitch, bad attitude (Yeah)"
"City Girls","Act Up",51,"Nails done, hair done, ass too (Ow)"
"City Girls","Act Up",52,"Your baby daddy fuckin' me and suckin' me"
"City Girls","Act Up",53,"He don't answer you, bitch, that's because of me (Period)"
"City Girls","Act Up",54,"Act up, you can get snatched up"
"City Girls","Act Up",55,"Act up, you can get snatched up"
"City Girls","Act Up",56,"Act up, you can get snatched up"
"City Girls","Act Up",57,"Dirty ass nails, baby girl, you need to back up"
"Dean Lewis","Be Alright",1,"I look up from the ground"
"Dean Lewis","Be Alright",2,"To see your sad and teary eyes"
"Dean Lewis","Be Alright",3,"You look away from me"
"Dean Lewis","Be Alright",4,"And I see there's something you're trying to hide"
"Dean Lewis","Be Alright",5,"And I reach for your hand but it's cold"
"Dean Lewis","Be Alright",6,"You pull away again"
"Dean Lewis","Be Alright",7,"And I wonder what's on your mind"
"Dean Lewis","Be Alright",8,"And then you say to me you made a dumb mistake"
"Dean Lewis","Be Alright",9,"You start to tremble and your voice begins to break"
"Dean Lewis","Be Alright",10,"You say the cigarettes on the counter weren't your friend's"
"Dean Lewis","Be Alright",11,"They were my mate's"
"Dean Lewis","Be Alright",12,"And I feel the colour draining from my face"
"Dean Lewis","Be Alright",13,"And my friend said"
"Dean Lewis","Be Alright",14,"""I know you love her, but it's over, mate"
"Dean Lewis","Be Alright",15,"It doesn't matter, put the phone away"
"Dean Lewis","Be Alright",16,"It's never easy to walk away, let her go"
"Dean Lewis","Be Alright",17,"It'll be alright"""
"Dean Lewis","Be Alright",18,"So I still look back at all the messages you'd sent"
"Dean Lewis","Be Alright",19,"And I know it wasn't right, but it was fucking with my head"
"Dean Lewis","Be Alright",20,"And everything deleted like the past, yeah, it was gone"
"Dean Lewis","Be Alright",21,"And when I touched your face, I could tell you're moving on"
"Dean Lewis","Be Alright",22,"But it's not the fact that you kissed him yesterday"
"Dean Lewis","Be Alright",23,"It's the feeling of betrayal, that I just can't seem to shake"
"Dean Lewis","Be Alright",24,"And everything I know tells me that I should walk away"
"Dean Lewis","Be Alright",25,"But I just wanna stay"
"Dean Lewis","Be Alright",26,"And my friend said"
"Dean Lewis","Be Alright",27,"""I know you love her, but it's over, mate"
"Dean Lewis","Be Alright",28,"It doesn't matter, put the phone away"
"Dean Lewis","Be Alright",29,"It's never easy to walk away, let her go"
"Dean Lewis","Be Alright",30,"It'll be okay"
"Dean Lewis","Be Alright",31,"It's gonna hurt for a bit of time"
"Dean Lewis","Be Alright",32,"So bottoms up, let's forget tonight"
"Dean Lewis","Be Alright",33,"You'll find another and you'll be just fine"
"Dean Lewis","Be Alright",34,"Let her go"""
"Dean Lewis","Be Alright",35,"But nothing heals the past like time"
"Dean Lewis","Be Alright",36,"And they can't steal"
"Dean Lewis","Be Alright",37,"The love you're born to find"
"Dean Lewis","Be Alright",38,"But nothing heals the past like time"
"Dean Lewis","Be Alright",39,"And they can't steal"
"Dean Lewis","Be Alright",40,"The love you're born to find"
"Dean Lewis","Be Alright",41,"""I know you love her, but it's over, mate"
"Dean Lewis","Be Alright",42,"It doesn't matter, put the phone away"
"Dean Lewis","Be Alright",43,"It's never easy to walk away, let her go"
"Dean Lewis","Be Alright",44,"It'll be okay"
"Dean Lewis","Be Alright",45,"It's gonna hurt for a bit of time"
"Dean Lewis","Be Alright",46,"So bottoms up, let's forget tonight"
"Dean Lewis","Be Alright",47,"You'll find another and you'll be just fine"
"Dean Lewis","Be Alright",48,"Let her go"""
"Dean Lewis","Be Alright",49,"It'll be alright"
"Dean Lewis","Be Alright",50,"It'll be alright"
"Dean Lewis","Be Alright",51,"It'll be alright"
"Dean Lewis","Be Alright",52,"It'll be alright"
"Dean Lewis","Be Alright",53,"It'll be alright"
"Kane Brown","Homesick",1,"Dancin' in the kitchen, you singing my favorite songs"
"Kane Brown","Homesick",2,"Swinging on the front porch, just laughing at the dogs"
"Kane Brown","Homesick",3,"How you swear you love me more"
"Kane Brown","Homesick",4,"When you're whisperin' goodnight"
"Kane Brown","Homesick",5,"All those little moments are every reason why"
"Kane Brown","Homesick",6,"I'm homesick"
"Kane Brown","Homesick",7,"This feelin' that I'm feeling'"
"Kane Brown","Homesick",8,"No, it don't quit"
"Kane Brown","Homesick",9,"It's like half of me is missin'"
"Kane Brown","Homesick",10,"Heaven knows it that all I wanna do"
"Kane Brown","Homesick",11,"Is be alone with your brown eyes all tangled up"
"Kane Brown","Homesick",12,"Just holdin' onto you tonight"
"Kane Brown","Homesick",13,"Until the mornin'"
"Kane Brown","Homesick",14,"Baby that's the damn truth"
"Kane Brown","Homesick",15,"If home is where the heart is"
"Kane Brown","Homesick",16,"Then I'm homesick for you"
"Kane Brown","Homesick",17,"Well it says Kane Brown"
"Kane Brown","Homesick",18,"On a sign with a line out the door"
"Kane Brown","Homesick",19,"It sold out some little town"
"Kane Brown","Homesick",20,"I've never been before"
"Kane Brown","Homesick",21,"Yeah, they're screamin' my name"
"Kane Brown","Homesick",22,"This is what we dreamed about"
"Kane Brown","Homesick",23,"But out here singin' about you, baby, all I think about"
"Kane Brown","Homesick",24,"Is how I'm homesick"
"Kane Brown","Homesick",25,"This feelin' that I'm feelin'"
"Kane Brown","Homesick",26,"No, it don't quit"
"Kane Brown","Homesick",27,"It's like half of me is missin'"
"Kane Brown","Homesick",28,"Heaven knows it that all I wanna do"
"Kane Brown","Homesick",29,"Is be alone with your brown eyes all tangled up"
"Kane Brown","Homesick",30,"Just holdin' onto you tonight"
"Kane Brown","Homesick",31,"Until the morning"
"Kane Brown","Homesick",32,"Baby that's the damn truth"
"Kane Brown","Homesick",33,"If home is where the heart is"
"Kane Brown","Homesick",34,"I'm homesick for you"
"Kane Brown","Homesick",35,"Homesick for you"
"Kane Brown","Homesick",36,"Yeah, yeah"
"Kane Brown","Homesick",37,"I'm homesick"
"Kane Brown","Homesick",38,"This feelin' that I'm feelin'"
"Kane Brown","Homesick",39,"No, it don't quit"
"Kane Brown","Homesick",40,"It's like half of me is missin'"
"Kane Brown","Homesick",41,"Heaven knows it that all I wanna do"
"Kane Brown","Homesick",42,"Is be alone with your brown eyes, just tangled up"
"Kane Brown","Homesick",43,"Just holdin' onto you tonight"
"Kane Brown","Homesick",44,"Until the mornin'"
"Kane Brown","Homesick",45,"Baby, that's the damn truth"
"Kane Brown","Homesick",46,"If home is where the heart is"
"Kane Brown","Homesick",47,"I'm homesick for you"
"Kane Brown","Homesick",48,"I'm homesick for you"
"Kane Brown","Homesick",49,"Yeah, yeah"
"Lady Antebellum","What If I Never Get Over You",1,"It's supposed to hurt, it's a broken heart"
"Lady Antebellum","What If I Never Get Over You",2,"But to movin' on is the hardest part"
"Lady Antebellum","What If I Never Get Over You",3,"It comes in waves, the letting go"
"Lady Antebellum","What If I Never Get Over You",4,"But the memory fades, everybody knows"
"Lady Antebellum","What If I Never Get Over You",5,"Everybody knows"
"Lady Antebellum","What If I Never Get Over You",6,"What if I'm tryin', but then I close my eyes"
"Lady Antebellum","What If I Never Get Over You",7,"And then I'm right back, lost in that last goodbye?"
"Lady Antebellum","What If I Never Get Over You",8,"And what if time doesn't do what it's supposed to do?"
"Lady Antebellum","What If I Never Get Over You",9,"What if I never get over you?"
"Lady Antebellum","What If I Never Get Over You",10,"Maybe months go by, maybe years from now"
"Lady Antebellum","What If I Never Get Over You",11,"And I meet someone and it's workin' out"
"Lady Antebellum","What If I Never Get Over You",12,"Every now and then, he can see right through"
"Lady Antebellum","What If I Never Get Over You",13,"'Cause when I look at him"
"Lady Antebellum","What If I Never Get Over You",14,"Yeah, all I  see is you"
"Lady Antebellum","What If I Never Get Over You",15,"What if I'm tryin', but then I close my eyes"
"Lady Antebellum","What If I Never Get Over You",16,"And then I'm right back, lost in that last goodbye?"
"Lady Antebellum","What If I Never Get Over You",17,"And what if time doesn't do what it's supposed to do?"
"Lady Antebellum","What If I Never Get Over You",18,"What if I never get over you?"
"Lady Antebellum","What If I Never Get Over You",19,"Ooh yeah"
"Lady Antebellum","What If I Never Get Over You",20,"What if I never get over?"
"Lady Antebellum","What If I Never Get Over You",21,"What if I never get closure?"
"Lady Antebellum","What If I Never Get Over You",22,"What if I never get back all the wasted words I told ya?"
"Lady Antebellum","What If I Never Get Over You",23,"What if It never gets better?"
"Lady Antebellum","What If I Never Get Over You",24,"What if this lasts forever and ever and ever?"
"Lady Antebellum","What If I Never Get Over You",25,"I'm tryin', but then I close my eyes"
"Lady Antebellum","What If I Never Get Over You",26,"And then I'm right back, lost in that last goodbye"
"Lady Antebellum","What If I Never Get Over You",27,"And what if time doesn't do what it's supposed to do?"
"Lady Antebellum","What If I Never Get Over You",28,"What if I never get over you?"
"Lady Antebellum","What If I Never Get Over You",29,"What if I gave you (What if I gave you) everything I got?"
"Lady Antebellum","What If I Never Get Over You",30,"What if your love was my one and only shot?"
"Lady Antebellum","What If I Never Get Over You",31,"What if I end up with nothing to compare it to"
"Lady Antebellum","What If I Never Get Over You",32,"What if I never get over? Oh, if I never get over"
"Lady Antebellum","What If I Never Get Over You",33,"What if I never get over you?"
"Lady Antebellum","What If I Never Get Over You",34,"What if I never get over you?"
"Lady Antebellum","What If I Never Get Over You",35,"Oh, what if I never get over?"
"Lady Antebellum","What If I Never Get Over You",36,"Over you"
"Lil Baby","Woah",1,"New car very noisy"
"Lil Baby","Woah",2,"Come through and it's roarin'"
"Lil Baby","Woah",3,"Yeah, yeah"
"Lil Baby","Woah",4,"You know how I'm coming"
"Lil Baby","Woah",5,"You know how I'm coming"
"Lil Baby","Woah",6,"Bend her over, then I murk her"
"Lil Baby","Woah",7,"Call Gunna if you want you a Birkin"
"Lil Baby","Woah",8,"""Oh, Baby, you be lyin' in your verses"
