"artist","track","track_title","line","lyric"
"Dierks Bentley ","Burning Man","Burning Man",17,"But I always find my way back"
"Dierks Bentley ","Burning Man","Burning Man",18,"I still don't get it right sometimes"
"Dierks Bentley ","Burning Man","Burning Man",19,"I just don't get it as wrong"
"Dierks Bentley ","Burning Man","Burning Man",20,"I still go a little bit crazy sometimes"
"Dierks Bentley ","Burning Man","Burning Man",21,"Yeah, but now I don't stay near as long"
"Dierks Bentley ","Burning Man","Burning Man",22,"I'm a little bit steady but still a little bit rollin' stone"
"Dierks Bentley ","Burning Man","Burning Man",23,"I'm a little bit heaven but still a little bit flesh-and-bone"
"Dierks Bentley ","Burning Man","Burning Man",24,"Little found, little don't-know-where-I-am"
"Dierks Bentley ","Burning Man","Burning Man",25,"I'm a little bit holy water but still a little bit burning man"
"Dierks Bentley ","Burning Man","Burning Man",26,"Burning man"
"Dierks Bentley ","Burning Man","Burning Man",27,"Still just a burn, burn, burning man"
"Dierks Bentley ","Burning Man","Burning Man",28,"Just a burning man"
"Dierks Bentley ","Burning Man","Burning Man",29,"Woo!"
"Dierks Bentley ","Burning Man","Burning Man",30,"Maybe I'll go to the desert"
"Dierks Bentley ","Burning Man","Burning Man",31,"Find myself in the Joshua Tree"
"Dierks Bentley ","Burning Man","Burning Man",32,"If we pass in the night then just hand me a light"
"Dierks Bentley ","Burning Man","Burning Man",33,"And tell me you burned just like me"
"Dierks Bentley ","Burning Man","Burning Man",34,"I'm a little bit steady but still a little bit rollin' stone"
"Dierks Bentley ","Burning Man","Burning Man",35,"I'm a little bit heaven but still a little bit flesh-and-bone"
"Dierks Bentley ","Burning Man","Burning Man",36,"Little found, little don't-know-where-I-am"
"Dierks Bentley ","Burning Man","Burning Man",37,"I'm a little bit holy water but still a little bit burning man"
"Dierks Bentley ","Burning Man","Burning Man",38,"Burning man"
"Dierks Bentley ","Burning Man","Burning Man",39,"Still just a burn, burn, burning man"
"Dierks Bentley ","Burning Man","Burning Man",40,"Just a burning man"
"Dierks Bentley ","Burning Man","Burning Man",41,"Burning man"
"Loud Luxury ","Body","Body",1,"Babe, don't make a sound"
"Loud Luxury ","Body","Body",2,"2 a.m. love gotta keep it down (keep it down)"
"Loud Luxury ","Body","Body",3,"Don't wait around for a signal now"
"Loud Luxury ","Body","Body",4,"Gimme some verbs, I ain't talkin' nouns (I'm naughty)"
"Loud Luxury ","Body","Body",5,"You wanna ride in the Six"
"Loud Luxury ","Body","Body",6,"You wanna dine in the Six (dine in the Six)"
"Loud Luxury ","Body","Body",7,"But when I lean for the kiss"
"Loud Luxury ","Body","Body",8,"You said I'll probably send you some pics"
"Loud Luxury ","Body","Body",9,"And I'm like"
"Loud Luxury ","Body","Body",10,"Hell nah, been waitin' too long (I've been waitin')"
"Loud Luxury ","Body","Body",11,"Hell nah, I want that crew love (Come here, baby)"
"Loud Luxury ","Body","Body",12,"Hell nah, been waitin' too long (I've been waitin')"
"Loud Luxury ","Body","Body",13,"Hell nah, I want that crew love"
"Loud Luxury ","Body","Body",14,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",15,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",16,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",17,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",18,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",19,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",20,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",21,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",22,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",23,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",24,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",25,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",26,"Babe, just hit the pedal"
"Loud Luxury ","Body","Body",27,"If things goin' wrong it's just incidental"
"Loud Luxury ","Body","Body",28,"My bad, never got the memo"
"Loud Luxury ","Body","Body",29,"But you never have fun while you're in the limo, yeah"
"Loud Luxury ","Body","Body",30,"If you wanna ride in the Six"
"Loud Luxury ","Body","Body",31,"You wanna dine in the Six (dine in the Six)"
"Loud Luxury ","Body","Body",32,"But when I lean for the kiss"
"Loud Luxury ","Body","Body",33,"You said I'll probably send you some pics"
"Loud Luxury ","Body","Body",34,"And I'm like"
"Loud Luxury ","Body","Body",35,"Hell nah, been waitin' too long (I've been waitin')"
"Loud Luxury ","Body","Body",36,"Hell nah, I want that crew love (Come here, baby)"
"Loud Luxury ","Body","Body",37,"Hell nah, been waitin' too long (I've been waitin')"
"Loud Luxury ","Body","Body",38,"Hell nah, I want that crew love"
"Loud Luxury ","Body","Body",39,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",40,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",41,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",42,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",43,"Body on my, losin' all my innocence, yeah"
"Loud Luxury ","Body","Body",44,"Body on my, grindin' on my innocence, yeah"
"Loud Luxury ","Body","Body",45,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",46,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",47,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",48,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",49,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",50,"On my, on my, on my, on my"
"Loud Luxury ","Body","Body",51,"On my, on my, on my, on my 'cence, yeah"
"Loud Luxury ","Body","Body",52,"On my, on my, on my, on my"
"Bazzi ","Beautiful","Beautiful",1,"Hey"
"Bazzi ","Beautiful","Beautiful",2,"Beautiful, beautiful, beautiful, beautiful angel"
"Bazzi ","Beautiful","Beautiful",3,"Love your imperfections, every angle"
"Bazzi ","Beautiful","Beautiful",4,"Tomorrow comes and goes before you know"
"Bazzi ","Beautiful","Beautiful",5,"So I just had to let you know"
"Bazzi ","Beautiful","Beautiful",6,"The way that Gucci look on you, amazing"
"Bazzi ","Beautiful","Beautiful",7,"But nothing can compare to when you're naked"
"Bazzi ","Beautiful","Beautiful",8,"Now a Backwood and some Henny got you faded"
"Bazzi ","Beautiful","Beautiful",9,"Saying you the one for me, I need to face it"
"Bazzi ","Beautiful","Beautiful",10,"Started when we were younger"
"Bazzi ","Beautiful","Beautiful",11,"Swear to God that I loved her"
"Bazzi ","Beautiful","Beautiful",12,"Sorry that your mum found out"
"Bazzi ","Beautiful","Beautiful",13,"Guess that we just really had the thunder"
"Bazzi ","Beautiful","Beautiful",14,"Ain't nobody else that I'd be under"
"Bazzi ","Beautiful","Beautiful",15,"Beautiful, beautiful life right now"
"Bazzi ","Beautiful","Beautiful",16,"Beautiful, beautiful night right now"
"Bazzi ","Beautiful","Beautiful",17,"No, no, no"
"Bazzi ","Beautiful","Beautiful",18,"Hey"
"Bazzi ","Beautiful","Beautiful",19,"Beautiful, beautiful, beautiful, beautiful angel"
"Bazzi ","Beautiful","Beautiful",20,"Love your imperfections, every angle"
"Bazzi ","Beautiful","Beautiful",21,"Tomorrow comes and goes before you know"
"Bazzi ","Beautiful","Beautiful",22,"So I just had to let you know"
"Bazzi ","Beautiful","Beautiful",23,"The way that dress fall off you is amazing"
"Bazzi ","Beautiful","Beautiful",24,"Love a miracle, a beautiful creation"
"Bazzi ","Beautiful","Beautiful",25,"Baby, come a little closer, let me taste it"
"Bazzi ","Beautiful","Beautiful",26,"You came a little closer, now you're shaking"
"Bazzi ","Beautiful","Beautiful",27,"Never ever gon' mislead you"
"Bazzi ","Beautiful","Beautiful",28,"Don't believe the lies they feed you"
"Bazzi ","Beautiful","Beautiful",29,"Stop and stare like a sculpture"
"Bazzi ","Beautiful","Beautiful",30,"Painted in your colors"
"Bazzi ","Beautiful","Beautiful",31,"Beautiful, beautiful life right now"
"Bazzi ","Beautiful","Beautiful",32,"Beautiful, beautiful night right now"
"Bazzi ","Beautiful","Beautiful",33,"Beautiful, beautiful by my side right now, yeah"
"Bazzi ","Beautiful","Beautiful",34,"Hey (No, no)"
"Bazzi ","Beautiful","Beautiful",35,"Beautiful, beautiful, beautiful, beautiful angel"
"Bazzi ","Beautiful","Beautiful",36,"Love your imperfections every angle (No, no, yeah)"
"Bazzi ","Beautiful","Beautiful",37,"Tomorrow comes and goes before you know"
"Bazzi ","Beautiful","Beautiful",38,"(We know, we know, we know)"
"Bazzi ","Beautiful","Beautiful",39,"So I just had to let you know"
"Bazzi ","Beautiful","Beautiful",40,"The way that Gucci look on you amazing, yeah"
"Bazzi ","Beautiful","Beautiful",41,"But nothing can compare to when you're naked (Hey!)"
"Bazzi ","Beautiful","Beautiful",42,"(Perfect when you naked, together with you)"
"Bazzi ","Beautiful","Beautiful",43,"Tomorrow comes and goes before you know"
"Bazzi ","Beautiful","Beautiful",44,"So I just had to let you know"
"Bazzi ","Beautiful","Beautiful",45,"I just had to let you know"
"Bazzi ","Beautiful","Beautiful",46,"Swear to God you're beautiful, yeah"
"French Montana ","No Stylist","No Stylist",1,"Ooh"
"French Montana ","No Stylist","No Stylist",2,"Yeah, louder"
"French Montana ","No Stylist","No Stylist",3,"Hey, hey"
"French Montana ","No Stylist","No Stylist",4,"I'm in London, got my beat from London"
"French Montana ","No Stylist","No Stylist",5,"Iced out (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",6,"New Chanel, Saint Laurent, Gucci bag (Huh, haan)"
"French Montana ","No Stylist","No Stylist",7,"Lifestyle (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",8,"Louboutin, Jimmy Choo, that's on you (Haan)"
"French Montana ","No Stylist","No Stylist",9,"Diamonds on my neck, frozen tears (Tears)"
"French Montana ","No Stylist","No Stylist",10,"Hoppin' out the jet, Lears (Lear)"
"French Montana ","No Stylist","No Stylist",11,"Bad bitches gettin' wet, here"
"French Montana ","No Stylist","No Stylist",12,"Yes, don't call me 'til the checks clear (Clear)"
"French Montana ","No Stylist","No Stylist",13,"Louder"
"French Montana ","No Stylist","No Stylist",14,"Fuck they talkin' 'bout?"
"French Montana ","No Stylist","No Stylist",15,"Fast talk, runnin' laps"
"French Montana ","No Stylist","No Stylist",16,"Nah, I'm not playin' that shit"
"French Montana ","No Stylist","No Stylist",17,"French Vanilla sippin' on"
"French Montana ","No Stylist","No Stylist",18,"Lear jets pickin' up"
"French Montana ","No Stylist","No Stylist",19,"Hong Kong, Morocco, I'm here"
"French Montana ","No Stylist","No Stylist",20,"No stylist"
"French Montana ","No Stylist","No Stylist",21,"And I ain't playin' with these bitches, they childish (Haan)"
"French Montana ","No Stylist","No Stylist",22,"Yeah, look around, they quiet"
"French Montana ","No Stylist","No Stylist",23,"She said I ain't got no heart, bitch, find it"
"French Montana ","No Stylist","No Stylist",24,"Iced out (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",25,"New Chanel, Saint Laurent, Gucci bag (Huh, haan)"
"French Montana ","No Stylist","No Stylist",26,"Lifestyle (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",27,"Louboutin, Jimmy Choo, that's on you (Haan)"
"French Montana ","No Stylist","No Stylist",28,"Diamonds on my neck, frozen tears (Tears)"
"French Montana ","No Stylist","No Stylist",29,"Hoppin' out the jet, Lears (Lear)"
"French Montana ","No Stylist","No Stylist",30,"Bad bitches gettin' wet, here"
"French Montana ","No Stylist","No Stylist",31,"Yes, don't call me 'til the checks clear (Clear)"
"French Montana ","No Stylist","No Stylist",32,"(Louder)"
"French Montana ","No Stylist","No Stylist",33,"I got the game in a squeeze"
"French Montana ","No Stylist","No Stylist",34,"Who disagree? I wanna see one of y'all run up a B"
"French Montana ","No Stylist","No Stylist",35,"Yeah, two open seats, we flyin' at seven and packed for the beach"
"French Montana ","No Stylist","No Stylist",36,"Yeah, keepin' it G, I told her, ""Don't wear no 350s 'round me""Iced out, no stylist"
"French Montana ","No Stylist","No Stylist",37,"No Chanel, Nike track, doin' road with some waps"
"French Montana ","No Stylist","No Stylist",38,"And that's Capo in the back, and that's swole in the back"
"French Montana ","No Stylist","No Stylist",39,"Don't need Gucci on my back, TVGucci got my back"
"French Montana ","No Stylist","No Stylist",40,"Don't know where y'all niggas at, I've been here, I've been back"
"French Montana ","No Stylist","No Stylist",41,"In Delilah, word to Zack, I need action, that's a fact"
"French Montana ","No Stylist","No Stylist",42,"Iced out (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",43,"New Chanel, Saint Laurent, Gucci bag (Huh, haan)"
"French Montana ","No Stylist","No Stylist",44,"Lifestyle (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",45,"Louboutin, Jimmy Choo, that's on you (Haan)"
"French Montana ","No Stylist","No Stylist",46,"Diamonds on my neck, frozen tears (Tears)"
"French Montana ","No Stylist","No Stylist",47,"Hoppin' out the jet, Lears (Lear)"
"French Montana ","No Stylist","No Stylist",48,"Bad bitches gettin' wet, here"
"French Montana ","No Stylist","No Stylist",49,"Yeah, don't call me 'til the checks clear (Clear)"
"French Montana ","No Stylist","No Stylist",50,"Iced out (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",51,"New Chanel, Saint Laurent, Gucci bag (Huh, haan)"
"French Montana ","No Stylist","No Stylist",52,"Lifestyle (Stylist), no stylist (Stylist)"
"French Montana ","No Stylist","No Stylist",53,"Louboutin, Jimmy Choo, that's on you (Haan)"
"French Montana ","No Stylist","No Stylist",54,"No stylist"
"French Montana ","No Stylist","No Stylist",55,"No stylist"
"Polo G ","Go Stupid","Go Stupid",1,"Ayy"
"Polo G ","Go Stupid","Go Stupid",2,"Gang, gang, gang, ayy (Mike WiLL Made-It)"
"Polo G ","Go Stupid","Go Stupid",3,"Lil' Capalot, bitch, hah"
"Polo G ","Go Stupid","Go Stupid",4,"(Tay Keith, fuck these niggas up)"
"Polo G ","Go Stupid","Go Stupid",5,"Hit the strip after school, couldn't wait 'til I got out of class, used to stare at the clock and shit"
"Polo G ","Go Stupid","Go Stupid",6,"Before all of this rappin' shit, I was gangbangin' and doin' high-speeds on the cops and shit"
"Polo G ","Go Stupid","Go Stupid",7,"And I'm straight from the Chi, but I ball like a king up in Cali and shoot like Stojaković"
"Polo G ","Go Stupid","Go Stupid",8,"Keep applyin' that pressure, I go on the run, it ain't no lettin' it up, ain't no stoppin' this"
"Polo G ","Go Stupid","Go Stupid",9,"Had to tell my lil' brother to chill, gotta stay in the house, come outside, he be poppin' shit"
"Polo G ","Go Stupid","Go Stupid",10,"You ain't heard about us, well, you need to go watch the news, niggas know we be dropping shit"
"Polo G ","Go Stupid","Go Stupid",11,"Got the feds on my ass in the hood 'cause they think I'm the one who been buyin' up Glocks and shit"
"Polo G ","Go Stupid","Go Stupid",12,"I'm just focused on music, they say my last tape was a classic, but I got some hotter shit (Hotter shit)"
"Polo G ","Go Stupid","Go Stupid",13,"Might be rocking a show or if I'm not up the stu', then I'm fucking this cash off"
"Polo G ","Go Stupid","Go Stupid",14,"Don't you know Polo G? Skinny tall with the dreads, that lil' nigga be rappin' his ass off"
"Polo G ","Go Stupid","Go Stupid",15,"Yeah, I heard she got surgery, still wanna clap from the back just to see if her ass soft"
"Polo G ","Go Stupid","Go Stupid",16,"Go like Harden with rockets, we blast off"
"Polo G ","Go Stupid","Go Stupid",17,"Tried to throw us some bullets, but we made 'em fumble, like nah, you ain't gettin' that pass off"
"Polo G ","Go Stupid","Go Stupid",18,"From the block, now I'm takin' my mask off"
"Polo G ","Go Stupid","Go Stupid",19,"Hit the gas like we racin', speed off in them foreigns and leave tire marks on the asphalt"
"Polo G ","Go Stupid","Go Stupid",20,"It's gon' be R.I.P. once your ass caught"
"Polo G ","Go Stupid","Go Stupid",21,"He like frontin', we knockin' his cap off"
"Polo G ","Go Stupid","Go Stupid",22,"'Nother day, a new chain or a MAC bought"
"Polo G ","Go Stupid","Go Stupid",23,"All this ice got me freezin' like Jack Frost (4X)"
"Polo G ","Go Stupid","Go Stupid",24,"That boy a bitch, that's his dad fault"
"Polo G ","Go Stupid","Go Stupid",25,"If you play, then you lay, we can crash out (Let's go)"
"Polo G ","Go Stupid","Go Stupid",26,"When I up in his shit, bet it's man down (Boom)"
"Polo G ","Go Stupid","Go Stupid",27,"In BOA, I'm pullin' them bands out (Cash)"
"Polo G ","Go Stupid","Go Stupid",28,"DOA, bitch, I get your mans off (Gone)"
"Polo G ","Go Stupid","Go Stupid",29,"A rockstar from the block, I stand out (Uh)"
"Polo G ","Go Stupid","Go Stupid",30,"Came from nothing, I fucked my advance off"
"Polo G ","Go Stupid","Go Stupid",31,"When I hit the game, with my flow, niggas ran off (No cap), fuck it"
"Polo G ","Go Stupid","Go Stupid",32,"I'm not your average joe (Uh-uh)"
"Polo G ","Go Stupid","Go Stupid",33,"When I leave the house, I tuck it, uh (Fire, fire)"
"Polo G ","Go Stupid","Go Stupid",34,"I'm rich, I don't shop on no budget"
"Polo G ","Go Stupid","Go Stupid",35,"He clutchin', my lil' youngin want him a bucket, uh (Score)"
"Polo G ","Go Stupid","Go Stupid",36,"I hop on this bitch and run it (Uh)"
"Polo G ","Go Stupid","Go Stupid",37,"If I said it, I seen it or done it (Uh, uh)"
"Polo G ","Go Stupid","Go Stupid",38,"These lil' niggas never robbed nobody"
"Polo G ","Go Stupid","Go Stupid",39,"Ain't caught no body, and ain't getting no money (Cap)"
"Polo G ","Go Stupid","Go Stupid",40,"Where I'm from, it's sports or gunplay"
"Polo G ","Go Stupid","Go Stupid",41,"We looked up to the killer and dealers"
"Polo G ","Go Stupid","Go Stupid",42,"But even them niggas wan' make it out one day (On gang)"
"Polo G ","Go Stupid","Go Stupid",43,"Fuck my first M, I been had hood fame (Yeah)"
"Polo G ","Go Stupid","Go Stupid",44,"Took off like I was on a runway (Yoom)"
"Polo G ","Go Stupid","Go Stupid",45,"I'm a star, but still post on the one way (Blatt)"
"Polo G ","Go Stupid","Go Stupid",46,"Them niggas talk, but they won't play (NLE)"
"Polo G ","Go Stupid","Go Stupid",47,"We let them guns sing like the choir on Sunday (Yeah, yeah)"
"Polo G ","Go Stupid","Go Stupid",48,"Hop on the scene and I'm thuggin'"
"Polo G ","Go Stupid","Go Stupid",49,"This Glock on my hip, so you know that I'm clutchin'"
"Polo G ","Go Stupid","Go Stupid",50,"Catch me an opp, I'ma down him in public"
"Polo G ","Go Stupid","Go Stupid",51,"The police keep askin', I'm changin' the subject"
"Polo G ","Go Stupid","Go Stupid",52,"The way I grew up, man, a nigga was rugged"
"Polo G ","Go Stupid","Go Stupid",53,"Why the fuck you got a gun? You not gonna bust it"
"Polo G ","Go Stupid","Go Stupid",54,"And a hundred some shots, I ain't doin' no tustlin'"
"Polo G ","Go Stupid","Go Stupid",55,"Give a nigga temptation like he David Ruffin"
"Polo G ","Go Stupid","Go Stupid",56,"I ain't gon' cap, I don't even like rappin'"
"Polo G ","Go Stupid","Go Stupid",57,"But I love wrappin' them bodies and shit"
"Polo G ","Go Stupid","Go Stupid",58,"Fuck the bitch, and when I get done"
"Polo G ","Go Stupid","Go Stupid",59,"I'ma up my Glock and then rob the bitch"
"Polo G ","Go Stupid","Go Stupid",60,"Catch a nigga when he clock out"
"Polo G ","Go Stupid","Go Stupid",61,"I'ma get him whacked at his job and shit"
"Polo G ","Go Stupid","Go Stupid",62,"And I don't know why the police keep fuckin' with me"
"Polo G ","Go Stupid","Go Stupid",63,"'Cause they ain't stoppin' shit, yeah"
"Polo G ","Go Stupid","Go Stupid",64,"Spin on your block like a remix"
"Polo G ","Go Stupid","Go Stupid",65,"Shoot him in the face, get his teeth lit"
"Polo G ","Go Stupid","Go Stupid",66,"Extended clip like a broomstick"
"Polo G ","Go Stupid","Go Stupid",67,"Shoot a flick like Netflix"
"Polo G ","Go Stupid","Go Stupid",68,"Scratch an opp off the checklist"
"Polo G ","Go Stupid","Go Stupid",69,"I just bought a gun off Craigslist"
"Polo G ","Go Stupid","Go Stupid",70,"Shoot an opp in the brain, I'm leavin' a stain, only thing you see is red shit"
"Polo G ","Go Stupid","Go Stupid",71,"If the police behind, we keep duckin'"
"Polo G ","Go Stupid","Go Stupid",72,"My gun need some drawers, it got nuts"
"Polo G ","Go Stupid","Go Stupid",73,"Whole gang, we strapped, don't test us"
"Polo G ","Go Stupid","Go Stupid",74,"If a nigga play, he gon' get bust, yeah"
"Polo G ","Go Stupid","Go Stupid",75,"NLE the Top Shotta, don dada"
"Polo G ","Go Stupid","Go Stupid",76,"Got the bombs like Al-Qaeda"
"Polo G ","Go Stupid","Go Stupid",77,"Yeah, yeah, yeah, yeah"
"Roddy Ricch ","Tip Toe","Tip Toe",1,"Rose gold Rollie, I'm the nigga put the whole damn hood on, huh"
"Roddy Ricch ","Tip Toe","Tip Toe",2,"Patron of the New, I had put the drip on"
"Roddy Ricch ","Tip Toe","Tip Toe",3,"Ask me how many niggas I done put on"
"Roddy Ricch ","Tip Toe","Tip Toe",4,"My private planes 'bout to fly with the good old"
"Roddy Ricch ","Tip Toe","Tip Toe",5,"I fuck with bougie bitches, fuck a hood ho"
"Roddy Ricch ","Tip Toe","Tip Toe",6,"Hit that bitch from the back and told her ditto"
"Roddy Ricch ","Tip Toe","Tip Toe",7,"Seen the jakes and a nigga had to get low"
"Roddy Ricch ","Tip Toe","Tip Toe",8,"She looking at the Patek like some Skittles"
"Roddy Ricch ","Tip Toe","Tip Toe",9,"Her husband been talking tough, I turned her widow"
"Roddy Ricch ","Tip Toe","Tip Toe",10,"Giuseppe got me on my tip-toe"
"Roddy Ricch ","Tip Toe","Tip Toe",11,"Why you wifin' on a flip ho?"
"Roddy Ricch ","Tip Toe","Tip Toe",12,"Brought the strap, I'm playin' give 'n' go"
"Roddy Ricch ","Tip Toe","Tip Toe",13,"Serving junkies out the window"
"Roddy Ricch ","Tip Toe","Tip Toe",14,"Tried to rob us, got extendo"
"Roddy Ricch ","Tip Toe","Tip Toe",15,"We ain't playin', no pretendo"
"Roddy Ricch ","Tip Toe","Tip Toe",16,"Sipping on this codeine, a nigga gotta speak my mind, mm-mm"
"Roddy Ricch ","Tip Toe","Tip Toe",17,"I remember we was havin' po-po 'nem behind, yeah, yeah"
"Roddy Ricch ","Tip Toe","Tip Toe",18,"I'm gettin' money, I can see the hate inside his eyes, yeah, yeah, huh"
"Roddy Ricch ","Tip Toe","Tip Toe",19,"Fuck a bitch, I had to grab her by the waist"
"Roddy Ricch ","Tip Toe","Tip Toe",20,"Hit the pussy 'til I knock it outta place"
"Roddy Ricch ","Tip Toe","Tip Toe",21,"In the V12, get a lot of face"
"Roddy Ricch ","Tip Toe","Tip Toe",22,"Spare the details, finished on her face"
"Roddy Ricch ","Tip Toe","Tip Toe",23,"And I had the strap when I caught my case"
"Roddy Ricch ","Tip Toe","Tip Toe",24,"Just got the grow house started in the Bay"
"Roddy Ricch ","Tip Toe","Tip Toe",25,"I made a hundred plays in a day"
"Roddy Ricch ","Tip Toe","Tip Toe",26,"Put an Arabic bitch inside of the face"
"Roddy Ricch ","Tip Toe","Tip Toe",27,"And I got the hood damn near riding every day"
"Roddy Ricch ","Tip Toe","Tip Toe",28,"Putting money on the opps, no face, no case"
"Roddy Ricch ","Tip Toe","Tip Toe",29,"Rose gold Rollie, I'm the nigga put the whole damn hood on, huh"
"Roddy Ricch ","Tip Toe","Tip Toe",30,"Patron of the New, I had put the drip on"
"Roddy Ricch ","Tip Toe","Tip Toe",31,"Ask me how many niggas I done put on"
"Roddy Ricch ","Tip Toe","Tip Toe",32,"My private planes 'bout to fly with the good old"
"Roddy Ricch ","Tip Toe","Tip Toe",33,"I fuck with bougie bitches, fuck a hood ho"
"Roddy Ricch ","Tip Toe","Tip Toe",34,"Hit that bitch from the back and told her ditto"
"Roddy Ricch ","Tip Toe","Tip Toe",35,"Seen the jakes and a nigga had to get low"
"Roddy Ricch ","Tip Toe","Tip Toe",36,"She looking at the Patek like some Skittles"
"Roddy Ricch ","Tip Toe","Tip Toe",37,"Her husband been talking tough, I turned her widow"
"Roddy Ricch ","Tip Toe","Tip Toe",38,"Giuseppe got me on my tip-toe"
"Roddy Ricch ","Tip Toe","Tip Toe",39,"Why you wifin' on a flip ho?"
"Roddy Ricch ","Tip Toe","Tip Toe",40,"Brought the strap, I'm playin' give 'n' go"
"Roddy Ricch ","Tip Toe","Tip Toe",41,"Serving junkies out the window"
"Roddy Ricch ","Tip Toe","Tip Toe",42,"Tried to rob us, got extendo"
"Roddy Ricch ","Tip Toe","Tip Toe",43,"We ain't playin', no pretendo"
"Roddy Ricch ","Tip Toe","Tip Toe",44,"Balenciaga wearin' ass nigga"
"Roddy Ricch ","Tip Toe","Tip Toe",45,"Hoodied up with a mask, nigga"
"Roddy Ricch ","Tip Toe","Tip Toe",46,"Shit snatched now you want it back, nigga"
"Roddy Ricch ","Tip Toe","Tip Toe",47,"I just hope you don't go and rat, nigga"
"Roddy Ricch ","Tip Toe","Tip Toe",48,"Long johns right under the strap, nigga"
"Roddy Ricch ","Tip Toe","Tip Toe",49,"That's for you staring ass niggas"
"Roddy Ricch ","Tip Toe","Tip Toe",50,"Sawed-off head tap, double-tap niggas"
"Roddy Ricch ","Tip Toe","Tip Toe",51,"That's for you rat niggas"
"Roddy Ricch ","Tip Toe","Tip Toe",52,"No, I can't do no nine to five"
"Roddy Ricch ","Tip Toe","Tip Toe",53,"Nah-nah-nah I went to work with the strap, nigga"
"Roddy Ricch ","Tip Toe","Tip Toe",54,"I came around with five, Roddy came with six"
"Roddy Ricch ","Tip Toe","Tip Toe",55,"And we got eleven straps with us"
"Roddy Ricch ","Tip Toe","Tip Toe",56,"Fuck with my ride-or-die"
"Roddy Ricch ","Tip Toe","Tip Toe",57,"Holes in your body, nigga, like Sponge"
"Roddy Ricch ","Tip Toe","Tip Toe",58,"Bob"
"Roddy Ricch ","Tip Toe","Tip Toe",59,"And backflipping go ta-da-da, ta-da-da"
"Roddy Ricch ","Tip Toe","Tip Toe",60,"Nigga, I know magic"
"Roddy Ricch ","Tip Toe","Tip Toe",61,"Rose gold Rollie, I'm the nigga put the whole damn hood on, huh"
"Roddy Ricch ","Tip Toe","Tip Toe",62,"Patron of the New, I had put the drip on"
"Roddy Ricch ","Tip Toe","Tip Toe",63,"Ask me how many niggas I done put on"
"Roddy Ricch ","Tip Toe","Tip Toe",64,"My private planes 'bout to fly with the good old"
"Roddy Ricch ","Tip Toe","Tip Toe",65,"I fuck with bougie bitches, fuck a hood ho"
"Roddy Ricch ","Tip Toe","Tip Toe",66,"Hit that bitch from the back and told her ditto"
"Roddy Ricch ","Tip Toe","Tip Toe",67,"Seen the jakes and a nigga had to get low"
"Roddy Ricch ","Tip Toe","Tip Toe",68,"She looking at the Patek like some Skittles"
"Roddy Ricch ","Tip Toe","Tip Toe",69,"Her husband been talking tough, I turned her widow"
"Roddy Ricch ","Tip Toe","Tip Toe",70,"Giuseppe got me on my tip-toe"
"Roddy Ricch ","Tip Toe","Tip Toe",71,"Why you wifin' on a flip ho?"
"Roddy Ricch ","Tip Toe","Tip Toe",72,"Brought the strap, I'm playin' give 'n' go"
"Roddy Ricch ","Tip Toe","Tip Toe",73,"Serving junkies out the window"
"Roddy Ricch ","Tip Toe","Tip Toe",74,"Tried to rob us, got extendo"
"Roddy Ricch ","Tip Toe","Tip Toe",75,"We ain't playin', no pretendo"
"Trippie Redd ","Death","Death",1,"Ya dig?"
"Trippie Redd ","Death","Death",2,"You gon' die"
